taxon,5-1_AdultBodyMass_g,3-1_AgeatFirstBirth_d,7-1_DispersalAge_d,9-1_GestationLen_d,14-1_InterbirthInterval_d,15-1_LitterSize,16-1_LittersPerYear,17-1_MaxLongevity_m,23-1_SexualMaturityAge_d,24-1_TeatNumber,25-1_WeaningAge_d
Onychogalea_fraenata,8.507556911243991,NaN,NaN,3.1354942159291497,4.8283137373023015,0.0,NaN,4.0943445622221,5.345916345347316,NaN,5.103092924398559
Onychogalea_unguifera,8.778746357801825,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Onychomys_arenicola,3.4011973816621555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_galapagoensis,4.151197373814884,NaN,NaN,NaN,NaN,NaN,NaN,2.995732273553991,NaN,NaN,NaN
Oryzomys_gorgasi,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_hammondi,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_keaysi,4.0654305520574585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_lamia,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_laticeps,3.894062680051153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_legatus,4.119037174812473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_levipes,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_macconnelli,4.197051560414364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_megacephalus,4.04305126783455,NaN,NaN,3.3061538329752613,NaN,1.3137236682850553,1.801709800081223,3.8066624897703196,3.9862024036023977,NaN,NaN
Oryzomys_melanotis,3.911822985425479,NaN,NaN,NaN,NaN,1.355835153635182,NaN,NaN,NaN,NaN,NaN
Oryzomys_nitidus,4.01078177745141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_palustris,3.9751855803857863,NaN,NaN,3.208421366964342,NaN,1.4060969884160703,NaN,3.349904087274605,3.9104217240611723,2.772588722239781,2.437115985951652
Oryzomys_polius,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_russatus,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neotoma_micropus,5.541812414110144,NaN,5.206750173022546,3.5263605246161616,NaN,0.9162907318741551,0.6931471805599453,3.295836866004329,5.1515559851526325,NaN,3.395514598526657
Neotoma_nelsoni,5.288267030694535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neotoma_palatina,5.288267030694535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neotoma_phenax,5.427106281380954,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,NaN,NaN
Neotoma_stephensi,5.005421727043368,NaN,NaN,3.4547381485901854,4.867534450455582,0.058268908123975824,0.6418538861723947,NaN,5.781761515972789,NaN,3.6000482404073204
Neotomodon_alstoni,3.7986303180730556,NaN,NaN,3.306520334720247,NaN,1.1631508098056809,0.9162907318741551,NaN,4.669364898030088,NaN,NaN
Neotomys_ebriosus,4.1666652238017265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neotragus_batesi,7.995458277142211,5.8998973535824915,NaN,5.199822119798937,NaN,0.0,NaN,5.123963979403259,5.904053090097013,1.3862943611198906,NaN
Neotragus_moschatus,8.637463797169682,NaN,NaN,5.19295685089021,NaN,0.0,NaN,5.123963979403259,5.2864471939775495,1.3862943611198906,NaN
Neotragus_pygmaeus,8.272233386821132,NaN,NaN,5.19295685089021,NaN,0.0,NaN,5.123963979403259,NaN,1.3862943611198906,NaN
Nesokia_indica,5.182232887527235,NaN,NaN,2.833213344056216,NaN,1.430311246536665,NaN,NaN,NaN,NaN,NaN
Nesolagus_netscheri,7.320970278950361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nesomys_audeberti,5.3661629134431035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nesomys_lambertoni,5.043425116919247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nesomys_rufus,5.099622495636137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neurotrichus_gibbsii,2.25758772706331,NaN,NaN,3.0572976292121457,NaN,1.095273387402595,0.0,NaN,NaN,NaN,NaN
Neusticomys_monticolus,3.676300671907076,NaN,NaN,NaN,NaN,0.6626879730752367,NaN,NaN,NaN,NaN,NaN
Neusticomys_mussoi,3.6888794541139363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neusticomys_oyapocki,3.8501476017100584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neusticomys_peruviensis,3.6888794541139363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Neusticomys_venezuelae,3.8522730010223722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ningaui_ridei,2.2428350885882717,NaN,NaN,2.6019486702196644,5.8998973535824915,1.7900914121273581,0.6931471805599453,3.1780538303479458,5.7954496631820245,NaN,4.507998274235818
Ningaui_timealeyi,1.851599469584072,NaN,NaN,NaN,5.8998973535824915,1.7404661748405046,0.6931471805599453,3.1780538303479458,NaN,NaN,NaN
Ningaui_yvonnae,2.2300144001592104,NaN,NaN,NaN,NaN,1.9459101490553132,0.6931471805599453,NaN,NaN,NaN,NaN
Niviventer_coninga,4.390118804571218,NaN,NaN,NaN,NaN,0.8628899551470398,NaN,NaN,NaN,NaN,NaN
Niviventer_cremoriventer,4.2702567338308715,NaN,NaN,NaN,NaN,1.308332819650179,NaN,NaN,NaN,NaN,NaN
Niviventer_culturatus,4.3965457207730845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Niviventer_eha,NaN,NaN,NaN,NaN,NaN,1.5810384379124025,NaN,NaN,NaN,NaN,NaN
Niviventer_fulvescens,4.4041549867468825,NaN,NaN,NaN,NaN,1.4838746894587547,NaN,NaN,NaN,NaN,NaN
Niviventer_niviventer,4.605170185988092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Niviventer_rapit,4.378645926514404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Noctilio_albiventris,3.4487168976301317,NaN,NaN,NaN,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,4.351051830374451
Noctilio_leporinus,3.3988613218646075,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN
Nomascus_concolor,8.765687870159638,8.09712193091871,NaN,5.326953413084369,6.710827569798821,0.009950330853168092,NaN,6.271366432240801,7.805572419999799,NaN,6.453829702348958
Nomascus_leucogenys,8.898365606955357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notiomys_edwardsii,3.0587070727153796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notiosorex_crawfordi,1.5665304114228238,NaN,NaN,NaN,NaN,1.3056264580524357,NaN,2.70805020110221,NaN,1.791759469228055,3.681351187693145
Notiosorex_evotis,1.6639260977181702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Notomys_alexis,3.4763048541489607,NaN,NaN,3.4864572256129787,3.488902962081261,1.3887912413184778,NaN,4.133565275375382,4.33990170837321,1.3862943611198906,3.4011973816621555
Notomys_aquilo,3.663305202994506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3862943611198906,NaN
Notomys_cervinus,3.5493299891638506,NaN,NaN,3.726656818447966,NaN,1.0818051703517284,NaN,NaN,5.209868593362923,1.3862943611198906,3.4849255971928677
Notomys_fuscus,3.670715483486265,NaN,NaN,3.5550623063795967,3.7256934272366524,1.1216775615991057,NaN,NaN,4.398883751740304,1.3862943611198906,3.4011973816621555
Notomys_mitchellii,3.756538102587751,NaN,NaN,3.5826852577075323,3.597312260588446,1.1878434223960523,NaN,NaN,4.368307962532944,1.3862943611198906,3.407841924380824
Notopteris_macdonaldi,4.222004585374694,NaN,NaN,NaN,NaN,-0.01005033585350145,NaN,NaN,NaN,NaN,NaN
Notopteris_neocaledonica,NaN,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Notoryctes_typhlops,4.007333185232471,NaN,NaN,NaN,NaN,0.0,NaN,2.8903717578961645,NaN,0.6931471805599453,NaN
Nyctalus_aviator,NaN,NaN,NaN,NaN,NaN,0.6471032420585384,NaN,NaN,NaN,NaN,NaN
Nyctalus_lasiopterus,3.8282065193350356,NaN,NaN,NaN,NaN,0.598836501088704,NaN,NaN,NaN,NaN,4.084967400409504
Nyctalus_leisleri,2.523325759691945,NaN,NaN,NaN,NaN,0.5481214085096876,0.0,NaN,NaN,NaN,NaN
Nyctalus_noctula,3.349202086543775,5.8998973535824915,NaN,4.27999390910873,NaN,0.28517894223366247,0.0,4.969813299576001,6.030228425158765,NaN,3.868906714354518
Nyctereutes_procyonoides,8.3464024979539,6.593044534142437,5.0106352940962555,4.124550404279167,5.8998973535824915,1.8500283773520307,NaN,5.123963979403259,5.7888280317986185,NaN,3.905803705614229
Nycteris_arge,2.378619779270043,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,4.064915751531289
Nycteris_gambiensis,1.9643112344262046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nycteris_grandis,3.3945083935113587,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Nycteris_hispida,2.0769384114617173,NaN,NaN,4.5134933974161875,NaN,-0.01005033585350145,0.0,NaN,NaN,NaN,NaN
Nycteris_javanica,2.8780742300857587,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Nycteris_macrotis,2.673458756332591,NaN,NaN,4.35939751661352,NaN,-0.01005033585350145,0.8109302162163288,NaN,NaN,NaN,4.101154654150649
Nycteris_madagascariensis,2.872999508171694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nycteris_nana,1.9430489167742813,NaN,NaN,4.681853410759049,NaN,0.0,0.0,NaN,NaN,NaN,3.960813169597578
Nycteris_thebaica,2.2192034840549946,NaN,NaN,4.74449725120919,NaN,0.0,0.4054651081081644,NaN,NaN,NaN,4.108083088332614
Nycteris_tragata,2.667228206581955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nycteris_woodi,2.028148247292285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nycticebus_bengalensis,7.036465066327443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nycticebus_coucang,6.829307132652995,6.837944215724711,NaN,5.25274452125328,5.8998973535824915,0.11332868530700327,NaN,5.762051382780177,6.493481488092577,NaN,5.199656579724066
Nycticebus_pygmaeus,5.835745972108561,NaN,NaN,5.222623522178837,NaN,0.5596157879354227,NaN,NaN,NaN,NaN,NaN
Nycticeinops_schlieffeni,1.6193882432872684,NaN,NaN,4.364753306003425,NaN,0.9321640810304452,0.0,NaN,NaN,NaN,NaN
Nycticeius_humeralis,2.21046980408624,NaN,NaN,NaN,NaN,0.6626879730752367,0.0,4.0943445622221,NaN,NaN,3.342154841028372
Nyctimene_aello,4.445705411337064,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Nyctimene_albiventer,3.3995293245614584,NaN,NaN,NaN,NaN,-0.020202707317519466,0.6931471805599453,NaN,NaN,NaN,NaN
Nyctimene_cephalotes,3.8048831298702424,NaN,NaN,NaN,NaN,-0.020202707317519466,NaN,NaN,NaN,NaN,NaN
Nyctimene_certans,3.7667659927710075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctimene_cyclotis,3.888344878073569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctimene_draconilla,3.4061849231731944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctimene_major,4.673389424965236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctimene_malaitensis,4.361696368200631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctimene_masalai,3.9740583963475986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctimene_rabori,4.223177434065069,5.8998973535824915,NaN,4.928412433838423,NaN,0.0,0.0,NaN,5.689751161243224,NaN,4.653960350157523
Nyctimene_robinsoni,3.888344878073569,NaN,NaN,NaN,NaN,-0.01005033585350145,0.0,NaN,NaN,NaN,NaN
Nyctimene_vizcaccia,3.7367167835280966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctinomops_aurispinosus,2.9139797716817317,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Nyctinomops_femorosaccus,2.7107133185216936,NaN,NaN,NaN,NaN,-0.01005033585350145,0.0,NaN,NaN,NaN,NaN
Nyctinomops_laticaudatus,2.574137783515943,NaN,NaN,NaN,NaN,-0.01005033585350145,0.0,NaN,NaN,NaN,NaN
Nyctinomops_macrotis,2.7960610784249234,NaN,NaN,NaN,NaN,-0.01005033585350145,0.0,NaN,NaN,NaN,NaN
Nyctomys_sumichrasti,4.094177881665002,NaN,NaN,3.525772116243786,3.6375861597263857,0.6931471805599453,2.1482677326096886,4.133565275375382,NaN,NaN,3.2128577525426376
Nyctophilus_arnhemensis,1.9213246735826988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nyctophilus_bifax,2.2915241456346207,NaN,NaN,NaN,NaN,0.6931471805599453,NaN,NaN,NaN,NaN,NaN
Nyctophilus_gouldi,2.4265710727750367,NaN,NaN,3.1328821117012247,NaN,0.43178241642553783,NaN,NaN,5.789378962272886,NaN,3.7918872041881655
Nyctophilus_microtis,1.986503546020567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ochotona_rufescens,5.521460917862246,NaN,NaN,3.248434627109745,NaN,1.80005827204275,1.3862943611198906,NaN,4.1112016792885235,NaN,2.949164637737656
Ochotona_rutila,NaN,NaN,NaN,NaN,NaN,1.410986973710262,0.9162907318741551,NaN,5.933755981962552,NaN,NaN
Ochotona_thibetana,NaN,NaN,NaN,NaN,NaN,1.075002423028976,NaN,NaN,NaN,NaN,NaN
Ochrotomys_nuttalli,3.1271990362962967,NaN,NaN,3.370738174177447,3.254242968705492,0.9631743177730056,NaN,3.4011973816621555,NaN,1.791759469228055,3.0368742168851663
Octodon_bridgesi,5.0891383555842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Octodon_degus,5.31453514457087,NaN,NaN,4.506343831681196,NaN,1.6695918352538475,0.6931471805599453,4.44500143383527,5.2321241438132375,2.0794415416798357,3.4378506993101907
Octodon_lunatus,5.301063592216062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Octodontomys_gliroides,5.048380560338514,NaN,NaN,4.6491870714048655,NaN,0.712949807856125,NaN,4.477336814478207,NaN,1.791759469228055,NaN
Octomys_mimax,4.82374330878754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Odobenus_rosmarus,13.857608138578556,7.509335266016592,6.593030835418473,5.878827622479379,6.710827569798821,0.19885085874516517,NaN,6.173786103901937,7.747173605791871,NaN,6.382424969013265
Odocoileus_hemionus,11.345223361297181,6.305362461690656,NaN,5.315616863626098,5.8998973535824915,0.4762341789963717,NaN,5.575949103146316,6.267428226605564,NaN,4.29714934254078
Odocoileus_virginianus,11.237188432286317,6.137727054086234,NaN,5.30524332661877,5.717553878740119,0.45107561936021673,NaN,5.62040086571715,5.8998973535824915,1.3862943611198906,4.381026134340298
Oecomys_bicolor,3.70721041079866,NaN,NaN,NaN,NaN,1.1474024528375417,NaN,NaN,4.530446639792155,NaN,NaN
Oecomys_cleberi,4.29592393562047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Onychomys_leucogaster,3.329343277894172,5.051969157589233,NaN,3.4541060373175574,3.449987545831587,1.3454723665996355,1.33500106673234,4.0943445622221,4.679442430362679,1.791759469228055,3.1276373444339294
Onychomys_torridus,3.0763901765714454,4.801230268892559,NaN,3.34533224882076,3.391147045808654,1.1939224684724346,0.9162907318741551,4.01096295328305,4.0257087698319625,NaN,2.9887076586170265
Orcaella_brevirostris,12.154779298511043,NaN,NaN,6.0540402055904625,NaN,0.0,NaN,NaN,NaN,NaN,NaN
Orcinus_orca,15.543399489126603,8.604608653419186,NaN,6.123040904896701,7.509335266016592,0.0,NaN,7.090076835776092,8.51514309139652,NaN,6.030108170700187
Oreamnos_americanus,11.185884216446285,6.9985096422506015,NaN,5.199822119798937,5.8998973535824915,0.3364722366212129,NaN,5.438253206845554,6.871703140589635,1.3862943611198906,4.441002839774179
Oreonax_flavicauda,9.015434362073213,NaN,NaN,5.41610040220442,NaN,0.0,NaN,NaN,7.428719334721052,NaN,NaN
Oreotragus_oreotragus,9.50944817149718,NaN,NaN,5.365976015021851,5.8998973535824915,-0.020202707317519466,NaN,5.365789081663049,5.916821816611886,1.3862943611198906,4.919031570223175
Ornithorhynchus_anatinus,7.302664873150785,6.593044534142437,NaN,2.5241273629412815,5.8998973535824915,0.6931471805599453,NaN,5.575949103146316,6.609968997171832,NaN,4.795542580971757
Orthogeomys_cavator,6.476972362889683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Orthogeomys_cuniculus,6.2145880982221895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Orthogeomys_dariensis,6.082196079065586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Orthogeomys_grandis,6.2145880982221895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Orthogeomys_heterodus,6.421622267806518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Orthogeomys_hispidus,6.2145880982221895,NaN,NaN,NaN,NaN,0.6780335427498971,NaN,NaN,NaN,NaN,NaN
Orthogeomys_lanius,6.2145880982221895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Orthogeomys_underwoodi,5.521460917862246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Orycteropus_afer,10.936230657349817,6.9985096422506015,NaN,5.402902581738111,NaN,0.09531017980432493,0.0,5.662960480135946,6.62691640501235,1.3862943611198906,3.711618941083426
Oryctolagus_cuniculus,7.371847721537925,4.801230268892559,NaN,3.416085994155906,3.367295829986474,1.6563214983329508,1.5040773967762742,5.375278407684165,5.223647698211007,NaN,3.269568939183719
Oryx_beisa,12.20895109880578,NaN,NaN,NaN,NaN,NaN,NaN,5.480638923341991,NaN,1.3862943611198906,NaN
Oryx_dammah,12.205066889927526,6.909064421680765,NaN,5.5134287461649825,NaN,0.0,NaN,5.50142146252452,NaN,1.3862943611198906,NaN
Oryx_gazella,12.14634626080299,6.764889023208194,NaN,5.612215281130711,NaN,0.0,NaN,5.480638923341991,6.735566214666736,1.3862943611198906,NaN
Oryx_leucoryx,11.23569841447548,NaN,NaN,5.480597255807245,NaN,0.0,NaN,5.480638923341991,NaN,NaN,4.0683427596831
Oryzomys_albigularis,4.102643365036796,NaN,NaN,NaN,NaN,1.2237754316221157,NaN,NaN,NaN,NaN,NaN
Oryzomys_alfaroi,3.505557396986398,NaN,NaN,NaN,NaN,1.2781522025001875,NaN,NaN,NaN,NaN,NaN
Oryzomys_angouya,4.788907406923208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_auriventer,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_balneator,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_bolivaris,4.102643365036796,NaN,NaN,NaN,NaN,1.172482137234565,NaN,NaN,NaN,NaN,NaN
Oryzomys_chapmani,3.911822985425479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_couesi,4.23830059563929,NaN,NaN,NaN,NaN,1.2892326482767593,NaN,NaN,NaN,NaN,NaN
Oryzomys_subflavus,3.9102213834815176,NaN,NaN,NaN,NaN,1.4747630091074988,NaN,NaN,NaN,NaN,3.332204510175204
Oryzomys_talamancae,4.007151350519723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_xanthaeolus,4.379398183320189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzomys_yunganus,4.102643365036796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzorictes_hova,3.576270509731282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oryzorictes_tetradactylus,3.5832411220909393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Osgoodomys_banderanus,3.911822985425479,NaN,NaN,NaN,NaN,0.5187937934151675,NaN,NaN,NaN,NaN,NaN
Otaria_flavescens,12.17391369533186,7.286191714702382,NaN,5.741559838990231,5.8998973535824915,0.0,NaN,5.6957503029589365,7.528777903732463,NaN,5.89704397148849
Otocyon_megalotis,8.318283610946985,NaN,5.541263545158426,4.212720014957422,5.206750173022546,1.3862943611198906,0.6931471805599453,5.109575241951159,6.042419034106791,1.3862943611198906,3.74856245627511
Otolemur_crassicaudatus,7.095570053723023,6.683798897410901,NaN,4.8755026201047595,5.8998973535824915,0.131028262406404,NaN,5.418763519623904,6.413229422629599,NaN,4.825269107116076
Otolemur_garnettii,6.698477649904538,6.357322200621367,NaN,4.884618453512769,5.37504689940671,0.01980262729617973,NaN,5.318119993844216,6.383759981167504,NaN,4.935911747900319
Otolemur_monteiri,7.363381040281917,NaN,NaN,NaN,NaN,0.7419373447293773,NaN,NaN,NaN,NaN,NaN
Otomops_martiensseni,3.5530597309714014,6.123040904896701,NaN,4.527640983478854,NaN,-0.01005033585350145,0.0,NaN,5.916821816611886,NaN,NaN
Otomops_wroughtoni,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,NaN
Otomys_angoniensis,4.611549792952131,NaN,NaN,NaN,NaN,1.0508216248317612,NaN,NaN,4.0920085024245525,1.3862943611198906,2.766319109226186
Otomys_denti,4.787491742782046,NaN,NaN,NaN,NaN,0.4637340162321402,NaN,NaN,NaN,NaN,NaN
Otomys_irroratus,4.740138046398576,NaN,NaN,3.7017956793804827,NaN,0.5007752879124892,1.3217558399823195,NaN,4.73259547424333,1.3862943611198906,2.561867690924129
Otomys_laminatus,5.0106352940962555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Otomys_maximus,5.2574953720277815,NaN,NaN,NaN,NaN,1.308332819650179,NaN,NaN,NaN,NaN,NaN
Otomys_tropicalis,NaN,NaN,NaN,NaN,NaN,0.25464221837358075,NaN,NaN,NaN,NaN,NaN
Otomys_typus,NaN,NaN,NaN,NaN,NaN,0.5306282510621704,1.6094379124341003,NaN,4.5134933974161875,NaN,NaN
Otonycteris_hemprichii,3.090132948975475,NaN,NaN,NaN,NaN,0.3220834991691133,NaN,NaN,NaN,NaN,NaN
Otonyctomys_hatti,3.5890591188317256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Otopteropus_cartilagonodus,2.8284963541780774,NaN,NaN,NaN,NaN,-0.01005033585350145,0.4054651081081644,NaN,NaN,NaN,NaN
Ototylomys_phyllotis,4.465218225560646,NaN,NaN,3.965374180925141,NaN,0.7884573603642703,NaN,NaN,3.3386125064705343,1.3862943611198906,4.2153815572649345
Ourebia_ourebi,9.751855614680125,6.513719605333686,NaN,5.349485653122436,5.206750173022546,-0.020202707317519466,NaN,5.246813523680921,5.919135760495347,1.3862943611198906,4.919031570223175
Ovibos_moschatus,12.652359748158593,7.1526603220778595,NaN,5.54619255408143,6.305362461690656,0.009950330853168092,NaN,5.662960480135946,7.141039242092889,1.3862943611198906,5.539222247440889
Ovis_ammon,11.643942499243423,NaN,NaN,5.10594547390058,5.8998973535824915,0.19885085874516517,NaN,5.198276012367811,6.3198146022208,NaN,4.33872761652873
Ovis_aries,10.573823780322964,6.593044534142437,NaN,5.027426856736093,5.8998973535824915,0.17395330712343798,NaN,5.438253206845554,6.723375605718711,NaN,5.206750173022546
Ovis_canadensis,11.220497079909377,5.70877001616724,NaN,5.178914269300255,5.8998973535824915,0.14842000511827322,NaN,5.662960480135946,6.634961819024107,0.6931471805599453,4.873669439023098
Ovis_dalli,11.159019968284085,6.593044534142437,NaN,5.150339263776537,5.8998973535824915,0.19885085874516517,NaN,5.2574953720277815,6.617897508080722,0.6931471805599453,4.801230268892559
Ovis_nivicola,11.407564949312402,NaN,NaN,NaN,NaN,0.0,NaN,NaN,6.735566214666736,NaN,NaN
Oxymycterus_akodontius,4.219360635538369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_angularis,4.219360635538369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_delator,4.400480313332128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_hiska,4.219360635538369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_hispidus,3.6041382256588457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_hucucha,4.219360635538369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_inca,3.5550623063795967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_nasutus,4.219360635538369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_paramensis,3.737431494696102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_roberti,4.427358444671965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oxymycterus_rufus,4.40684119104832,NaN,NaN,NaN,NaN,0.9202827531436925,0.9555114450274363,3.4404180948154366,4.508218659911641,NaN,2.6347624053323777
Ozotoceros_bezoarticus,10.452198382678473,NaN,NaN,5.395353329059631,5.759154107968955,0.0,NaN,NaN,5.860102228911155,NaN,5.894209978203751
Pachyuromys_duprasi,3.8607297110405954,NaN,NaN,3.0155349008501706,NaN,1.2499017362143359,NaN,3.966511190712216,4.015301354881648,NaN,3.5151211279804695
Pagophilus_groenlandicus,11.792449349720545,NaN,2.803360380906535,5.492649836008127,5.8998973535824915,0.0,NaN,6.222576268071369,7.52956756193746,NaN,2.4379897300002487
Paguma_larvata,8.366370301681654,NaN,NaN,NaN,5.206750173022546,0.7701082216960737,NaN,5.375278407684165,NaN,1.3862943611198906,4.692539832124998
